Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF03921,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR860,MIR860 microRNA precursor family,Gene; miRNA;
RF03922,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2119,MIR2119 microRNA precursor family,Gene; miRNA;
RF03926,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1435,MIR1435 microRNA precursor family,Gene; miRNA;
RF03927,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR538,MIR538 microRNA precursor family,Gene; miRNA;
RF03929,Eukaryota+Metazoa/Eukaryota,"Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)","Eukaryota (100.00%), Eukaryota:Metazoa (75.00%), Eukaryota:Viridiplantae (25.00%)",mir-6579,mir-6579 microRNA precursor family,Gene; miRNA;
RF03933,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6445,MIR6445 microRNA precursor family,Gene; miRNA;
RF03940,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.91%), Eukaryota:Metazoa (0.09%)",MIR9563,MIR9563 microRNA precursor family,Gene; miRNA;
RF03951,Eukaryota+Viridiplantae/Eukaryota+Metazoa,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Metazoa (90.00%), Eukaryota:Viridiplantae (10.00%)",MIR7725,MIR7725 microRNA precursor family,Gene; miRNA;
RF03955,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2934,MIR2934 microRNA precursor family,Gene; miRNA;
RF03974,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR838,MIR838 microRNA precursor family,Gene; miRNA;
RF03976,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (57.14%), Eukaryota:Metazoa (28.57%)",MIR898,MIR898 microRNA precursor family,Gene; miRNA;
RF03983,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5284,MIR5284 microRNA precursor family,Gene; miRNA;
RF03984,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2933,MIR2933 microRNA precursor family,Gene; miRNA;
RF03987,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR6136,MIR6136 microRNA precursor family,Gene; miRNA;
RF04000,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR8139,MIR8139 microRNA precursor family,Gene; miRNA;
RF04002,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR6143,MIR6143 microRNA precursor family,Gene; miRNA;
RF04012,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR7532,MIR7532 microRNA precursor family,Gene; miRNA;
RF04015,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR946,MIR946 microRNA precursor family,Gene; miRNA;
RF04019,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR950,MIR950 microRNA precursor family,Gene; miRNA;
RF04023,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR1314,MIR1314 microRNA precursor family,Gene; miRNA;
RF04032,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.99%), Eukaryota:Metazoa (0.01%)",MIR2912,MIR2912 microRNA precursor family,Gene; miRNA;
RF04041,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6154,MIR6154 microRNA precursor family,Gene; miRNA;
RF04049,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7127,MIR7127 microRNA precursor family,Gene; miRNA;
RF04057,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1432,MIR1432 microRNA precursor family,Gene; miRNA;
RF04059,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5020,MIR5020 microRNA precursor family,Gene; miRNA;
RF04062,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR949,MIR949 microRNA precursor family,Gene; miRNA;
RF04063,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2629,MIR2629 microRNA precursor family,Gene; miRNA;
RF04064,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5267,MIR5267 microRNA precursor family,Gene; miRNA;
RF04069,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR6135,MIR6135 microRNA precursor family,Gene; miRNA;
RF04070,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6440,MIR6440 microRNA precursor family,Gene; miRNA;
RF04071,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2863,MIR2863 microRNA precursor family,Gene; miRNA;
RF04079,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR161,MIR161 microRNA precursor family,Gene; miRNA;
RF04083,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR528,MIR528 microRNA precursor family,Gene; miRNA;
RF04087,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.91%), Eukaryota:Alveolata (0.06%), Eukaryota:Metazoa (0.03%)",MIR5565,MIR5565 microRNA precursor family,Gene; miRNA;
RF04088,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR812,MIR812 microRNA precursor family,Gene; miRNA;
RF04089,Eukaryota+Metazoa/Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",mir-753,mir-753 microRNA precursor family,Gene; miRNA;
RF04092,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1508,MIR1508 microRNA precursor family,Gene; miRNA;
RF04094,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR537,MIR537 microRNA precursor family,Gene; miRNA;
RF04095,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9746,MIR9746 microRNA precursor family,Gene; miRNA;
RF04097,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2630,MIR2630 microRNA precursor family,Gene; miRNA;
RF04098,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9471,MIR9471 microRNA precursor family,Gene; miRNA;
RF04099,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR837,MIR837 microRNA precursor family,Gene; miRNA;
RF04102,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6457,MIR6457 microRNA precursor family,Gene; miRNA;
RF04104,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR918,MIR918 microRNA precursor family,Gene; miRNA;
RF04110,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5084,MIR5084 microRNA precursor family,Gene; miRNA;
RF04111,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (98.83%), Eukaryota:Metazoa (1.17%)",MIR6274,MIR6274 microRNA precursor family,Gene; miRNA;
RF04112,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5512,MIR5512 microRNA precursor family,Gene; miRNA;
RF04113,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1523,MIR1523 microRNA precursor family,Gene; miRNA;
RF04114,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4374,MIR4374 microRNA precursor family,Gene; miRNA;
RF04116,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9672,MIR9672 microRNA precursor family,Gene; miRNA;
RF04117,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (96.15%), Eukaryota:Metazoa (3.85%)",MIR5200,MIR5200 microRNA precursor family,Gene; miRNA;
RF04118,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9481,MIR9481 microRNA precursor family,Gene; miRNA;
RF04119,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (96.30%), Eukaryota:Viridiplantae (77.78%), Eukaryota:Metazoa (11.11%), Eukaryota:Fungi (7.41%), Bacteria (3.70%)",MIR1858,MIR1858 microRNA precursor family,Gene; miRNA;
RF04120,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5998,MIR5998 microRNA precursor family,Gene; miRNA;
RF04124,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8565,MIR8565 microRNA precursor family,Gene; miRNA;
RF04125,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9408,MIR9408 microRNA precursor family,Gene; miRNA;
RF04127,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8007,MIR8007 microRNA precursor family,Gene; miRNA;
RF04128,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8562,MIR8562 microRNA precursor family,Gene; miRNA;
RF04129,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4240,MIR4240 microRNA precursor family,Gene; miRNA;
RF04130,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7996,MIR7996 microRNA precursor family,Gene; miRNA;
RF04133,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2646,MIR2646 microRNA precursor family,Gene; miRNA;
RF04134,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (98.80%), Eukaryota:Metazoa (1.20%)",MIR7504,MIR7504 microRNA precursor family,Gene; miRNA;
RF04135,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5062,MIR5062 microRNA precursor family,Gene; miRNA;
RF04136,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1862,MIR1862 microRNA precursor family,Gene; miRNA;
RF04137,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR834,MIR834 microRNA precursor family,Gene; miRNA;
RF04139,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR841,MIR841 microRNA precursor family,Gene; miRNA;
RF04143,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR869,MIR869 microRNA precursor family,Gene; miRNA;
RF04144,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9783,MIR9783 microRNA precursor family,Gene; miRNA;
RF04145,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8706,MIR8706 microRNA precursor family,Gene; miRNA;
RF04147,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6224,MIR6224 microRNA precursor family,Gene; miRNA;
RF04148,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR844,MIR844 microRNA precursor family,Gene; miRNA;
RF04149,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR447,MIR447 microRNA precursor family,Gene; miRNA;
RF04150,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2655,MIR2655 microRNA precursor family,Gene; miRNA;
RF04151,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (70.83%), Eukaryota:Metazoa (29.17%)",MIR4387,MIR4387 microRNA precursor family,Gene; miRNA;
RF04153,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR856,MIR856 microRNA precursor family,Gene; miRNA;
RF04156,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.47%), Eukaryota:Metazoa (0.53%)",MIR2670,MIR2670 microRNA precursor family,Gene; miRNA;
RF04157,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9486,MIR9486 microRNA precursor family,Gene; miRNA;
RF04159,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1437,MIR1437 microRNA precursor family,Gene; miRNA;
RF04160,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR868,MIR868 microRNA precursor family,Gene; miRNA;
RF04162,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9662,MIR9662 microRNA precursor family,Gene; miRNA;
RF04164,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1507,MIR1507 microRNA precursor family,Gene; miRNA;
RF04168,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR839,MIR839 microRNA precursor family,Gene; miRNA;
RF04170,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7723,MIR7723 microRNA precursor family,Gene; miRNA;
RF04171,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1509,MIR1509 microRNA precursor family,Gene; miRNA;
RF04172,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8675,MIR8675 microRNA precursor family,Gene; miRNA;
RF04173,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR847,MIR847 microRNA precursor family,Gene; miRNA;
RF04174,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4208,MIR4208 microRNA precursor family,Gene; miRNA;
RF04185,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2118_2,MIR2118_2 microRNA precursor family,Gene; miRNA;
RF04187,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR862,MIR862 microRNA precursor family,Gene; miRNA;
RF04195,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.69%), Eukaryota:Metazoa (0.31%)",MIR6217,MIR6217 microRNA precursor family,Gene; miRNA;
RF04196,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5638,MIR5638 microRNA precursor family,Gene; miRNA;
RF04198,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8670,MIR8670 microRNA precursor family,Gene; miRNA;
RF04199,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6027,MIR6027 microRNA precursor family,Gene; miRNA;
RF04201,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7510,MIR7510 microRNA precursor family,Gene; miRNA;
RF04202,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5380,MIR5380 microRNA precursor family,Gene; miRNA;
RF04203,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (80.00%), Eukaryota:Metazoa (20.00%)",MIR1144,MIR1144 microRNA precursor family,Gene; miRNA;
RF04205,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2606,MIR2606 microRNA precursor family,Gene; miRNA;
RF04206,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9555,MIR9555 microRNA precursor family,Gene; miRNA;
RF04207,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5048,MIR5048 microRNA precursor family,Gene; miRNA;
RF04208,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8742,MIR8742 microRNA precursor family,Gene; miRNA;
RF04209,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR7533,MIR7533 microRNA precursor family,Gene; miRNA;
RF04210,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8643,MIR8643 microRNA precursor family,Gene; miRNA;
RF04211,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5185,MIR5185 microRNA precursor family,Gene; miRNA;
RF04213,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR7807,MIR7807 microRNA precursor family,Gene; miRNA;
RF04214,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR7526,MIR7526 microRNA precursor family,Gene; miRNA;
RF04223,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2619,MIR2619 microRNA precursor family,Gene; miRNA;
RF04225,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.99%)",MIR7502,MIR7502 microRNA precursor family,Gene; miRNA;
RF04228,Eukaryota+Viridiplantae/No Data,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",No Data,MIR6140,MIR6140 microRNA precursor family,Gene; miRNA;
RF04240,Eukaryota+Metazoa/Eukaryota,"Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)","Eukaryota (100.00%), Eukaryota:Metazoa (66.67%), Eukaryota:Viridiplantae (22.81%)",mir-4716,mir-4716 microRNA precursor family,Gene; miRNA;
RF04241,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (88.89%), Eukaryota:Metazoa (11.11%)",mir-5014,mir-5014 microRNA precursor family,Gene; miRNA;
RF04242,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",mir-5595,mir-5595 microRNA precursor family,Gene; miRNA;
RF04243,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR169_3,MIR169_3 microRNA precursor family,Gene; miRNA;
RF04244,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (69.31%), Eukaryota:Metazoa (30.69%)",MIR169_6,MIR169_6 microRNA precursor family,Gene; miRNA;
RF04245,Eukaryota+Viridiplantae/Mixed,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (88.89%), Eukaryota:Viridiplantae (88.89%), Bacteria (11.11%)",MIR169_7,MIR169_7 microRNA precursor family,Gene; miRNA;
RF04246,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR169_8,MIR169_8 microRNA precursor family,Gene; miRNA;
RF04248,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.65%), Eukaryota:Metazoa (0.35%)",MIR7486,MIR7486 microRNA precursor family,Gene; miRNA;
RF04251,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5070,MIR5070 microRNA precursor family,Gene; miRNA;
